time	V(1)	V(2)
2.342570974966339e+00	1.000000e-01	-1.010292e-02
2.362102224966339e+00	1.000000e-01	-9.330790e-03
2.381633474966339e+00	1.000000e-01	-8.564170e-03
2.406047537466339e+00	1.000000e-01	-7.637428e-03
2.430461599966339e+00	1.000000e-01	-6.764303e-03
2.459758474966339e+00	1.000000e-01	-5.803304e-03
2.489055349966339e+00	1.000000e-01	-4.944752e-03
2.523235037466339e+00	1.000000e-01	-4.072898e-03
2.557414724966339e+00	1.000000e-01	-3.333264e-03
2.591594412466339e+00	1.000000e-01	-2.713381e-03
2.630656912466339e+00	1.000000e-01	-2.133093e-03
2.669719412466339e+00	1.000000e-01	-1.668747e-03
2.713664724966339e+00	1.000000e-01	-1.259924e-03
2.757610037466339e+00	1.000000e-01	-9.472317e-04
2.806438162466339e+00	1.000000e-01	-6.871203e-04
2.865031912466339e+00	1.000000e-01	-4.653202e-04
2.933391287466339e+00	1.000000e-01	-2.938833e-04
3.000000000100000e+00	1.000000e-01	-1.870316e-04
3.000000000130000e+00	7.000000e-02	-2.222181e-04
3.000000000159312e+00	4.068833e-02	-3.044290e-04
3.000000000200000e+00	0.000000e+00	-4.963924e-04
3.000000000567232e+00	0.000000e+00	-2.711594e-03
3.000000000940293e+00	0.000000e+00	-4.898015e-03
3.000000001686415e+00	0.000000e+00	-9.086741e-03
3.000000003178660e+00	0.000000e+00	-1.678705e-02
3.000000006163148e+00	0.000000e+00	-2.988723e-02
3.000000012097765e+00	0.000000e+00	-5.033484e-02
3.000000018120123e+00	0.000000e+00	-6.511056e-02
3.000000026344492e+00	0.000000e+00	-7.811669e-02
3.000000034742357e+00	0.000000e+00	-8.614186e-02
3.000000046130440e+00	0.000000e+00	-9.202038e-02
3.000000058585775e+00	0.000000e+00	-9.517211e-02
3.000000075818230e+00	0.000000e+00	-9.692862e-02
3.000000096409043e+00	0.000000e+00	-9.762630e-02
3.000000775983612e+00	0.000000e+00	-9.789543e-02
3.005656884360333e+00	0.000000e+00	-8.888832e-02
3.015422509360333e+00	0.000000e+00	-7.474163e-02
3.020305321860333e+00	0.000000e+00	-6.829654e-02
3.025188134360333e+00	0.000000e+00	-6.225532e-02
3.030070946860333e+00	0.000000e+00	-5.659550e-02
3.034953759360333e+00	0.000000e+00	-5.129578e-02
3.039836571860333e+00	0.000000e+00	-4.633599e-02
3.044719384360333e+00	0.000000e+00	-4.169702e-02
3.049602196860333e+00	0.000000e+00	-3.736076e-02
3.054485009360333e+00	0.000000e+00	-3.331007e-02
3.059367821860333e+00	0.000000e+00	-2.952870e-02
3.064250634360333e+00	0.000000e+00	-2.600127e-02
3.069133446860333e+00	0.000000e+00	-2.271321e-02
3.074016259360333e+00	0.000000e+00	-1.965075e-02
3.078899071860333e+00	0.000000e+00	-1.680082e-02
3.083781884360333e+00	0.000000e+00	-1.415107e-02
3.088664696860333e+00	0.000000e+00	-1.168981e-02
3.093547509360333e+00	0.000000e+00	-9.405974e-03
3.098430321860333e+00	0.000000e+00	-7.289099e-03
3.103313134360333e+00	0.000000e+00	-5.329279e-03
3.108195946860333e+00	0.000000e+00	-3.517152e-03
3.113078759360333e+00	0.000000e+00	-1.843859e-03
3.117961571860333e+00	0.000000e+00	-3.010278e-04
3.122844384360333e+00	0.000000e+00	1.119259e-03
3.127727196860333e+00	0.000000e+00	2.424484e-03
3.132610009360333e+00	0.000000e+00	3.621718e-03
3.137492821860333e+00	0.000000e+00	4.717645e-03
3.142375634360333e+00	0.000000e+00	5.718574e-03
3.147258446860333e+00	0.000000e+00	6.630470e-03
3.152141259360333e+00	0.000000e+00	7.458962e-03
3.157024071860333e+00	0.000000e+00	8.209364e-03
3.161906884360333e+00	0.000000e+00	8.886696e-03
3.171672509360333e+00	0.000000e+00	1.004082e-02
3.181438134360333e+00	0.000000e+00	1.095609e-02
3.191203759360333e+00	0.000000e+00	1.166341e-02
3.200969384360333e+00	0.000000e+00	1.219026e-02
3.215617821860333e+00	0.000000e+00	1.269470e-02
3.230266259360333e+00	0.000000e+00	1.291817e-02
3.244914696860333e+00	0.000000e+00	1.291969e-02
3.259563134360333e+00	0.000000e+00	1.274821e-02
3.274211571860333e+00	0.000000e+00	1.244420e-02
3.288860009360333e+00	0.000000e+00	1.204097e-02
3.303508446860333e+00	0.000000e+00	1.156580e-02
3.323039696860333e+00	0.000000e+00	1.085814e-02
3.342570946860333e+00	0.000000e+00	1.010290e-02
3.362102196860333e+00	0.000000e+00	9.330773e-03
3.381633446860333e+00	0.000000e+00	8.564154e-03
3.406047509360333e+00	0.000000e+00	7.637412e-03
3.430461571860333e+00	0.000000e+00	6.764288e-03
3.459758446860333e+00	0.000000e+00	5.803290e-03
3.489055321860333e+00	0.000000e+00	4.944738e-03
3.523235009360333e+00	0.000000e+00	4.072885e-03
3.557414696860333e+00	0.000000e+00	3.333253e-03
3.591594384360333e+00	0.000000e+00	2.713370e-03
3.630656884360333e+00	0.000000e+00	2.133083e-03
3.669719384360333e+00	0.000000e+00	1.668738e-03
3.713664696860333e+00	0.000000e+00	1.259916e-03
3.757610009360333e+00	0.000000e+00	9.472242e-04
3.806438134360333e+00	0.000000e+00	6.871134e-04
3.865031884360333e+00	0.000000e+00	4.653141e-04
3.933391259360333e+00	0.000000e+00	2.938780e-04
4.000000000000000e+00	0.000000e+00	1.870270e-04
4.000000000030000e+00	3.000000e-02	2.222133e-04
4.000000000059312e+00	5.931167e-02	3.044237e-04
4.000000000100000e+00	1.000000e-01	4.963890e-04
4.000000000467225e+00	1.000000e-01	2.711553e-03
4.000000000840280e+00	1.000000e-01	4.897937e-03
4.000000001586389e+00	1.000000e-01	9.086594e-03
4.000000003078607e+00	1.000000e-01	1.678679e-02
4.000000006063043e+00	1.000000e-01	2.988680e-02
4.000000011997659e+00	1.000000e-01	5.033452e-02
4.000000018019976e+00	1.000000e-01	6.511026e-02
4.000000026244347e+00	1.000000e-01	7.811651e-02
4.000000034642161e+00	1.000000e-01	8.614172e-02
4.000000046030233e+00	1.000000e-01	9.202030e-02
4.000000058485491e+00	1.000000e-01	9.517206e-02
4.000000075717904e+00	1.000000e-01	9.692860e-02
4.000000096308567e+00	1.000000e-01	9.762628e-02
4.000000775875717e+00	1.000000e-01	9.789542e-02
4.005656820678634e+00	1.000000e-01	8.888842e-02
4.015422445678634e+00	1.000000e-01	7.474171e-02
4.020305258178634e+00	1.000000e-01	6.829662e-02
4.025188070678634e+00	1.000000e-01	6.225540e-02
4.030070883178634e+00	1.000000e-01	5.659556e-02
4.034953695678634e+00	1.000000e-01	5.129584e-02
4.039836508178634e+00	1.000000e-01	4.633605e-02
4.044719320678634e+00	1.000000e-01	4.169707e-02
4.049602133178634e+00	1.000000e-01	3.736081e-02
4.054484945678634e+00	1.000000e-01	3.331012e-02
4.059367758178634e+00	1.000000e-01	2.952874e-02
4.064250570678634e+00	1.000000e-01	2.600131e-02
4.069133383178634e+00	1.000000e-01	2.271325e-02
4.074016195678634e+00	1.000000e-01	1.965078e-02
4.078899008178634e+00	1.000000e-01	1.680085e-02
4.083781820678634e+00	1.000000e-01	1.415110e-02
4.088664633178634e+00	1.000000e-01	1.168984e-02
4.093547445678634e+00	1.000000e-01	9.405999e-03
4.098430258178634e+00	1.000000e-01	7.289121e-03
4.103313070678634e+00	1.000000e-01	5.329300e-03
4.108195883178634e+00	1.000000e-01	3.517171e-03
4.113078695678634e+00	1.000000e-01	1.843876e-03
4.117961508178634e+00	1.000000e-01	3.010435e-04
4.122844320678634e+00	1.000000e-01	-1.119245e-03
4.127727133178634e+00	1.000000e-01	-2.424471e-03
4.132609945678634e+00	1.000000e-01	-3.621707e-03
4.137492758178634e+00	1.000000e-01	-4.717635e-03
4.142375570678634e+00	1.000000e-01	-5.718566e-03
4.147258383178634e+00	1.000000e-01	-6.630462e-03
4.152141195678634e+00	1.000000e-01	-7.458955e-03
4.157024008178634e+00	1.000000e-01	-8.209358e-03
4.161906820678634e+00	1.000000e-01	-8.886691e-03
4.171672445678634e+00	1.000000e-01	-1.004081e-02
4.181438070678634e+00	1.000000e-01	-1.095609e-02
4.191203695678634e+00	1.000000e-01	-1.166341e-02
4.200969320678634e+00	1.000000e-01	-1.219026e-02
4.215617758178634e+00	1.000000e-01	-1.269470e-02
4.230266195678634e+00	1.000000e-01	-1.291818e-02
4.244914633178634e+00	1.000000e-01	-1.291969e-02
4.259563070678634e+00	1.000000e-01	-1.274821e-02
4.274211508178634e+00	1.000000e-01	-1.244420e-02
4.288859945678634e+00	1.000000e-01	-1.204097e-02
4.303508383178634e+00	1.000000e-01	-1.156581e-02
4.323039633178634e+00	1.000000e-01	-1.085815e-02
4.342570883178634e+00	1.000000e-01	-1.010291e-02
4.362102133178634e+00	1.000000e-01	-9.330777e-03
4.381633383178634e+00	1.000000e-01	-8.564158e-03
4.406047445678634e+00	1.000000e-01	-7.637417e-03
4.430461508178634e+00	1.000000e-01	-6.764292e-03
4.459758383178634e+00	1.000000e-01	-5.803294e-03
4.489055258178634e+00	1.000000e-01	-4.944742e-03
4.523234945678634e+00	1.000000e-01	-4.072888e-03
4.557414633178634e+00	1.000000e-01	-3.333255e-03
4.591594320678634e+00	1.000000e-01	-2.713372e-03
4.630656820678634e+00	1.000000e-01	-2.133085e-03
4.669719320678634e+00	1.000000e-01	-1.668740e-03
4.713664633178634e+00	1.000000e-01	-1.259917e-03
4.757609945678634e+00	1.000000e-01	-9.472255e-04
4.806438070678634e+00	1.000000e-01	-6.871146e-04
4.865031820678634e+00	1.000000e-01	-4.653150e-04
4.933391195678634e+00	1.000000e-01	-2.938788e-04
4.995117187600000e+00	1.000000e-01	-1.934275e-04
5.000000000000000e+00	1.000000e-01	-1.870275e-04
Step Information: Routput=7.5K  (Step: 4/5)
0.000000000000000e+00	0.000000e+00	0.000000e+00
2.556502884272082e-11	2.556503e-02	2.471338e-05
5.014205819204942e-11	5.014206e-02	9.561297e-05
1.000000000000000e-10	1.000000e-01	3.063801e-04
4.589803857396228e-10	1.000000e-01	2.473204e-03
8.193685376978323e-10	1.000000e-01	4.588410e-03
1.540144841614251e-09	1.000000e-01	8.646509e-03
2.981697449447089e-09	1.000000e-01	1.612724e-02
5.864802665112766e-09	1.000000e-01	2.918126e-02
9.951082540372726e-09	1.000000e-01	4.443195e-02
1.437236458962457e-08	1.000000e-01	5.714206e-02
2.029475603160684e-08	1.000000e-01	6.937404e-02
2.784057582034302e-08	1.000000e-01	7.973618e-02
3.779397163160159e-08	1.000000e-01	8.792390e-02
4.893552963972272e-08	1.000000e-01	9.280696e-02
6.310782250200848e-08	1.000000e-01	9.565484e-02
8.023187664067496e-08	1.000000e-01	9.700178e-02
1.039878819224385e-07	1.000000e-01	9.755512e-02
1.135745352965708e-02	1.000000e-01	8.035690e-02
1.624026602965708e-02	1.000000e-01	7.358988e-02
2.112307852965708e-02	1.000000e-01	6.724274e-02
2.600589102965708e-02	1.000000e-01	6.129226e-02
3.088870352965708e-02	1.000000e-01	5.571645e-02
3.577151602965708e-02	1.000000e-01	5.049444e-02
4.065432852965708e-02	1.000000e-01	4.560647e-02
4.553714102965708e-02	1.000000e-01	4.103382e-02
5.041995352965708e-02	1.000000e-01	3.675875e-02
5.530276602965708e-02	1.000000e-01	3.276444e-02
6.018557852965708e-02	1.000000e-01	2.903498e-02
6.506839102965709e-02	1.000000e-01	2.555528e-02
6.995120352965709e-02	1.000000e-01	2.231108e-02
7.483401602965709e-02	1.000000e-01	1.928883e-02
7.971682852965709e-02	1.000000e-01	1.647575e-02
8.459964102965709e-02	1.000000e-01	1.385971e-02
8.948245352965709e-02	1.000000e-01	1.142924e-02
9.436526602965709e-02	1.000000e-01	9.173474e-03
9.924807852965709e-02	1.000000e-01	7.082152e-03
1.041308910296571e-01	1.000000e-01	5.145549e-03
1.090137035296571e-01	1.000000e-01	3.354468e-03
1.138965160296571e-01	1.000000e-01	1.700214e-03
1.187793285296571e-01	1.000000e-01	1.745604e-04
1.236621410296571e-01	1.000000e-01	-1.230269e-03
1.285449535296571e-01	1.000000e-01	-2.521626e-03
1.334277660296571e-01	1.000000e-01	-3.706462e-03
1.383105785296571e-01	1.000000e-01	-4.791342e-03
1.431933910296571e-01	1.000000e-01	-5.782473e-03
1.480762035296571e-01	1.000000e-01	-6.685718e-03
1.529590160296571e-01	1.000000e-01	-7.506613e-03
1.578418285296571e-01	1.000000e-01	-8.250386e-03
1.627246410296571e-01	1.000000e-01	-8.921976e-03
1.724902660296571e-01	1.000000e-01	-1.006698e-02
1.822558910296571e-01	1.000000e-01	-1.097584e-02
1.920215160296571e-01	1.000000e-01	-1.167899e-02
2.017871410296571e-01	1.000000e-01	-1.220350e-02
2.164355785296571e-01	1.000000e-01	-1.270712e-02
2.310840160296571e-01	1.000000e-01	-1.293215e-02
2.457324535296571e-01	1.000000e-01	-1.293683e-02
2.603808910296571e-01	1.000000e-01	-1.276952e-02
2.750293285296571e-01	1.000000e-01	-1.247023e-02
2.896777660296571e-01	1.000000e-01	-1.207193e-02
3.043262035296571e-01	1.000000e-01	-1.160163e-02
3.238574535296571e-01	1.000000e-01	-1.090006e-02
3.433887035296571e-01	1.000000e-01	-1.015020e-02
3.629199535296571e-01	1.000000e-01	-9.382579e-03
3.824512035296571e-01	1.000000e-01	-8.619532e-03
4.068652660296571e-01	1.000000e-01	-7.695948e-03
4.312793285296571e-01	1.000000e-01	-6.824622e-03
4.605762035296571e-01	1.000000e-01	-5.864206e-03
4.898730785296571e-01	1.000000e-01	-5.004814e-03
5.240527660296571e-01	1.000000e-01	-4.130607e-03
5.582324535296571e-01	1.000000e-01	-3.387581e-03
5.924121410296571e-01	1.000000e-01	-2.763660e-03
6.314746410296571e-01	1.000000e-01	-2.178370e-03
6.705371410296571e-01	1.000000e-01	-1.708943e-03
7.144824535296571e-01	1.000000e-01	-1.294604e-03
7.584277660296571e-01	1.000000e-01	-9.768133e-04
8.072558910296571e-01	1.000000e-01	-7.116562e-04
8.658496410296571e-01	1.000000e-01	-4.847196e-04
9.342090160296571e-01	1.000000e-01	-3.084968e-04
1.000000000100000e+00	1.000000e-01	-1.992605e-04
1.000000000130000e+00	7.000000e-02	-2.344580e-04
1.000000000159337e+00	4.066347e-02	-3.167858e-04
1.000000000200000e+00	0.000000e+00	-5.086904e-04
1.000000000567571e+00	0.000000e+00	-2.726399e-03
1.000000000940977e+00	0.000000e+00	-4.915235e-03
1.000000001687788e+00	0.000000e+00	-9.108425e-03
1.000000003181410e+00	0.000000e+00	-1.681637e-02
1.000000006168655e+00	0.000000e+00	-2.992856e-02
1.000000012103334e+00	0.000000e+00	-5.037434e-02
1.000000018127863e+00	0.000000e+00	-6.515265e-02
1.000000026352115e+00	0.000000e+00	-7.815541e-02
1.000000034752672e+00	0.000000e+00	-8.618043e-02
1.000000046141375e+00	0.000000e+00	-9.205681e-02
1.000000058600732e+00	0.000000e+00	-9.520776e-02
1.000000075835469e+00	0.000000e+00	-9.696323e-02
1.000000096434140e+00	0.000000e+00	-9.766044e-02
1.000000776401451e+00	0.000000e+00	-9.792924e-02
1.005660250482639e+00	0.000000e+00	-8.895714e-02
1.015425875482639e+00	0.000000e+00	-7.486842e-02
1.020308687982639e+00	0.000000e+00	-6.844715e-02
1.025191500482639e+00	0.000000e+00	-6.242652e-02
1.030074312982639e+00	0.000000e+00	-5.678431e-02
1.034957125482639e+00	0.000000e+00	-5.149949e-02
1.039839937982639e+00	0.000000e+00	-4.655209e-02
1.044722750482639e+00	0.000000e+00	-4.192322e-02
1.049605562982639e+00	0.000000e+00	-3.759499e-02
1.054488375482639e+00	0.000000e+00	-3.355041e-02
1.059371187982639e+00	0.000000e+00	-2.977342e-02
1.064254000482639e+00	0.000000e+00	-2.624879e-02
1.069136812982639e+00	0.000000e+00	-2.296212e-02
1.074019625482639e+00	0.000000e+00	-1.989975e-02
1.078902437982639e+00	0.000000e+00	-1.704876e-02
1.083785250482639e+00	0.000000e+00	-1.439691e-02
1.088668062982639e+00	0.000000e+00	-1.193261e-02
1.093550875482639e+00	0.000000e+00	-9.644921e-03
1.098433687982639e+00	0.000000e+00	-7.523453e-03
1.103316500482639e+00	0.000000e+00	-5.558398e-03
1.108199312982639e+00	0.000000e+00	-3.740470e-03
1.113082125482639e+00	0.000000e+00	-2.060889e-03
1.117964937982639e+00	0.000000e+00	-5.113482e-04
1.122847750482639e+00	0.000000e+00	9.160052e-04
1.127730562982639e+00	0.000000e+00	2.228596e-03
1.132613375482639e+00	0.000000e+00	3.433442e-03
1.137496187982639e+00	0.000000e+00	4.537175e-03
1.142379000482639e+00	0.000000e+00	5.546065e-03
1.147261812982639e+00	0.000000e+00	6.466031e-03
1.152144625482639e+00	0.000000e+00	7.302667e-03
1.157027437982639e+00	0.000000e+00	8.061253e-03
1.161910250482639e+00	0.000000e+00	8.746777e-03
1.171675875482639e+00	0.000000e+00	9.917203e-03
1.181441500482639e+00	0.000000e+00	1.084851e-02
1.191207125482639e+00	0.000000e+00	1.157146e-02
1.200972750482639e+00	0.000000e+00	1.211339e-02
1.215621187982639e+00	0.000000e+00	1.263924e-02
1.230269625482639e+00	0.000000e+00	1.288248e-02
1.244918062982639e+00	0.000000e+00	1.290201e-02
1.259566500482639e+00	0.000000e+00	1.274672e-02
1.274214937982639e+00	0.000000e+00	1.245709e-02
1.288863375482639e+00	0.000000e+00	1.206647e-02
1.303511812982639e+00	0.000000e+00	1.160222e-02
1.323043062982639e+00	0.000000e+00	1.090663e-02
1.342574312982639e+00	0.000000e+00	1.016089e-02
1.362105562982639e+00	0.000000e+00	9.395947e-03
1.381636812982639e+00	0.000000e+00	8.634489e-03
1.406050875482639e+00	0.000000e+00	7.711770e-03
1.430464937982639e+00	0.000000e+00	6.840433e-03
1.459761812982639e+00	0.000000e+00	5.879265e-03
1.489058687982639e+00	0.000000e+00	5.018653e-03
1.523238375482639e+00	0.000000e+00	4.142750e-03
1.557418062982639e+00	0.000000e+00	3.397964e-03
1.591597750482639e+00	0.000000e+00	2.772361e-03
1.630660250482639e+00	0.000000e+00	2.185333e-03
1.669722750482639e+00	0.000000e+00	1.714409e-03
1.713668062982639e+00	0.000000e+00	1.298677e-03
1.757613375482639e+00	0.000000e+00	9.797774e-04
1.806441500482639e+00	0.000000e+00	7.136733e-04
1.865035250482639e+00	0.000000e+00	4.859184e-04
1.933394625482639e+00	0.000000e+00	3.090668e-04
2.000000000000000e+00	0.000000e+00	1.982650e-04
2.000000000030000e+00	3.000000e-02	2.334593e-04
2.000000000059312e+00	5.931167e-02	3.156890e-04
2.000000000100000e+00	1.000000e-01	5.076960e-04
2.000000000467235e+00	1.000000e-01	2.723408e-03
2.000000000840299e+00	1.000000e-01	4.910331e-03
2.000000001586427e+00	1.000000e-01	9.100017e-03
2.000000003078684e+00	1.000000e-01	1.680209e-02
2.000000006063196e+00	1.000000e-01	2.990526e-02
2.000000011997814e+00	1.000000e-01	5.035734e-02
2.000000018020191e+00	1.000000e-01	6.513634e-02
2.000000026244559e+00	1.000000e-01	7.814530e-02
2.000000034642447e+00	1.000000e-01	8.617224e-02
2.000000046030536e+00	1.000000e-01	9.205202e-02
2.000000058485906e+00	1.000000e-01	9.520446e-02
2.000000075718382e+00	1.000000e-01	9.696133e-02
2.000000096309265e+00	1.000000e-01	9.765916e-02
2.000000775887318e+00	1.000000e-01	9.792835e-02
2.005656914121823e+00	1.000000e-01	8.896136e-02
2.015422539121823e+00	1.000000e-01	7.487210e-02
2.020305351621823e+00	1.000000e-01	6.845057e-02
2.025188164121823e+00	1.000000e-01	6.242968e-02
2.030070976621823e+00	1.000000e-01	5.678724e-02
2.034953789121823e+00	1.000000e-01	5.150218e-02
2.039836601621823e+00	1.000000e-01	4.655457e-02
2.044719414121823e+00	1.000000e-01	4.192551e-02
2.049602226621823e+00	1.000000e-01	3.759708e-02
2.054485039121823e+00	1.000000e-01	3.355233e-02
2.059367851621823e+00	1.000000e-01	2.977517e-02
2.064250664121823e+00	1.000000e-01	2.625039e-02
2.069133476621823e+00	1.000000e-01	2.296357e-02
2.074016289121823e+00	1.000000e-01	1.990106e-02
2.078899101621823e+00	1.000000e-01	1.704994e-02
2.083781914121823e+00	1.000000e-01	1.439796e-02
2.088664726621823e+00	1.000000e-01	1.193356e-02
2.093547539121823e+00	1.000000e-01	9.645755e-03
2.098430351621823e+00	1.000000e-01	7.524187e-03
2.103313164121823e+00	1.000000e-01	5.559037e-03
2.108195976621823e+00	1.000000e-01	3.741021e-03
2.113078789121823e+00	1.000000e-01	2.061357e-03
2.117961601621823e+00	1.000000e-01	5.117381e-04
2.122844414121823e+00	1.000000e-01	-9.156879e-04
2.127727226621823e+00	1.000000e-01	-2.228346e-03
2.132610039121823e+00	1.000000e-01	-3.433255e-03
2.137492851621823e+00	1.000000e-01	-4.537048e-03
2.142375664121823e+00	1.000000e-01	-5.545993e-03
2.147258476621823e+00	1.000000e-01	-6.466010e-03
2.152141289121823e+00	1.000000e-01	-7.302693e-03
2.157024101621823e+00	1.000000e-01	-8.061323e-03
2.161906914121823e+00	1.000000e-01	-8.746888e-03
2.171672539121823e+00	1.000000e-01	-9.917388e-03
2.181438164121823e+00	1.000000e-01	-1.084876e-02
2.191203789121823e+00	1.000000e-01	-1.157176e-02
2.200969414121823e+00	1.000000e-01	-1.211373e-02
2.215617851621823e+00	1.000000e-01	-1.263964e-02
2.230266289121823e+00	1.000000e-01	-1.288292e-02
2.244914726621823e+00	1.000000e-01	-1.290247e-02
2.259563164121823e+00	1.000000e-01	-1.274720e-02
2.274211601621823e+00	1.000000e-01	-1.245758e-02
2.288860039121823e+00	1.000000e-01	-1.206697e-02
2.303508476621823e+00	1.000000e-01	-1.160272e-02
2.323039726621823e+00	1.000000e-01	-1.090713e-02
2.342570976621823e+00	1.000000e-01	-1.016137e-02
2.362102226621823e+00	1.000000e-01	-9.396417e-03
2.381633476621823e+00	1.000000e-01	-8.634944e-03
2.406047539121823e+00	1.000000e-01	-7.712200e-03
2.430461601621823e+00	1.000000e-01	-6.840839e-03
2.459758476621823e+00	1.000000e-01	-5.879641e-03
2.489055351621823e+00	1.000000e-01	-5.018999e-03
2.523235039121823e+00	1.000000e-01	-4.143064e-03
2.557414726621823e+00	1.000000e-01	-3.398249e-03
2.591594414121823e+00	1.000000e-01	-2.772619e-03
2.630656914121823e+00	1.000000e-01	-2.185564e-03
2.669719414121823e+00	1.000000e-01	-1.714615e-03
2.713664726621823e+00	1.000000e-01	-1.298860e-03
2.757610039121823e+00	1.000000e-01	-9.799398e-04
2.806438164121823e+00	1.000000e-01	-7.138160e-04
2.865031914121823e+00	1.000000e-01	-4.860412e-04
2.933391289121823e+00	1.000000e-01	-3.091706e-04
3.000000000100000e+00	1.000000e-01	-1.983484e-04
3.000000000130000e+00	7.000000e-02	-2.335427e-04
3.000000000159312e+00	4.068833e-02	-3.157718e-04
3.000000000200000e+00	0.000000e+00	-5.077778e-04
3.000000000567232e+00	0.000000e+00	-2.723471e-03
3.000000000940293e+00	0.000000e+00	-4.910378e-03
3.000000001686415e+00	0.000000e+00	-9.100032e-03
3.000000003178659e+00	0.000000e+00	-1.680205e-02
3.000000006163147e+00	0.000000e+00	-2.990514e-02
3.000000012097765e+00	0.000000e+00	-5.035728e-02
3.000000018120123e+00	0.000000e+00	-6.513628e-02
3.000000026344491e+00	0.000000e+00	-7.814530e-02
3.000000034742356e+00	0.000000e+00	-8.617226e-02
3.000000046130439e+00	0.000000e+00	-9.205207e-02
3.000000058585774e+00	0.000000e+00	-9.520452e-02
3.000000075818229e+00	0.000000e+00	-9.696141e-02
3.000000096409040e+00	0.000000e+00	-9.765924e-02
3.000000775983555e+00	0.000000e+00	-9.792843e-02
3.005656883887154e+00	0.000000e+00	-8.896150e-02
3.015422508887154e+00	0.000000e+00	-7.487223e-02
3.020305321387154e+00	0.000000e+00	-6.845069e-02
3.025188133887154e+00	0.000000e+00	-6.242980e-02
3.030070946387154e+00	0.000000e+00	-5.678735e-02
3.034953758887154e+00	0.000000e+00	-5.150229e-02
3.039836571387154e+00	0.000000e+00	-4.655468e-02
3.044719383887154e+00	0.000000e+00	-4.192562e-02
3.049602196387154e+00	0.000000e+00	-3.759719e-02
3.054485008887154e+00	0.000000e+00	-3.355243e-02
3.059367821387154e+00	0.000000e+00	-2.977527e-02
3.064250633887154e+00	0.000000e+00	-2.625049e-02
3.069133446387154e+00	0.000000e+00	-2.296366e-02
3.074016258887154e+00	0.000000e+00	-1.990115e-02
3.078899071387154e+00	0.000000e+00	-1.705003e-02
3.083781883887154e+00	0.000000e+00	-1.439805e-02
3.088664696387154e+00	0.000000e+00	-1.193364e-02
3.093547508887154e+00	0.000000e+00	-9.645838e-03
3.098430321387154e+00	0.000000e+00	-7.524268e-03
3.103313133887154e+00	0.000000e+00	-5.559116e-03
3.108195946387154e+00	0.000000e+00	-3.741099e-03
3.113078758887154e+00	0.000000e+00	-2.061433e-03
3.117961571387154e+00	0.000000e+00	-5.118127e-04
3.122844383887154e+00	0.000000e+00	9.156147e-04
3.127727196387154e+00	0.000000e+00	2.228274e-03
3.132610008887154e+00	0.000000e+00	3.433185e-03
3.137492821387154e+00	0.000000e+00	4.536979e-03
3.142375633887154e+00	0.000000e+00	5.545924e-03
3.147258446387154e+00	0.000000e+00	6.465943e-03
3.152141258887154e+00	0.000000e+00	7.302627e-03
3.157024071387154e+00	0.000000e+00	8.061259e-03
3.161906883887154e+00	0.000000e+00	8.746825e-03
3.171672508887154e+00	0.000000e+00	9.917326e-03
3.181438133887154e+00	0.000000e+00	1.084870e-02
3.191203758887154e+00	0.000000e+00	1.157170e-02
3.200969383887154e+00	0.000000e+00	1.211368e-02
3.215617821387154e+00	0.000000e+00	1.263958e-02
3.230266258887154e+00	0.000000e+00	1.288287e-02
3.244914696387154e+00	0.000000e+00	1.290242e-02
3.259563133887154e+00	0.000000e+00	1.274716e-02
3.274211571387154e+00	0.000000e+00	1.245754e-02
3.288860008887154e+00	0.000000e+00	1.206692e-02
3.303508446387154e+00	0.000000e+00	1.160268e-02
3.323039696387154e+00	0.000000e+00	1.090709e-02
3.342570946387154e+00	0.000000e+00	1.016133e-02
3.362102196387154e+00	0.000000e+00	9.396379e-03
3.381633446387154e+00	0.000000e+00	8.634906e-03
3.406047508887154e+00	0.000000e+00	7.712166e-03
3.430461571387154e+00	0.000000e+00	6.840806e-03
3.459758446387154e+00	0.000000e+00	5.879609e-03
3.489055321387154e+00	0.000000e+00	5.018970e-03
3.523235008887154e+00	0.000000e+00	4.143037e-03
3.557414696387154e+00	0.000000e+00	3.398224e-03
3.591594383887154e+00	0.000000e+00	2.772595e-03
3.630656883887154e+00	0.000000e+00	2.185542e-03
3.669719383887154e+00	0.000000e+00	1.714595e-03
3.713664696387154e+00	0.000000e+00	1.298842e-03
3.757610008887154e+00	0.000000e+00	9.799232e-04
3.806438133887154e+00	0.000000e+00	7.138010e-04
3.865031883887154e+00	0.000000e+00	4.860279e-04
3.933391258887154e+00	0.000000e+00	3.091591e-04
4.000000000000000e+00	0.000000e+00	1.983384e-04
4.000000000030000e+00	3.000000e-02	2.335325e-04
4.000000000059312e+00	5.931167e-02	3.157610e-04
4.000000000100000e+00	1.000000e-01	5.077691e-04
4.000000000467225e+00	1.000000e-01	2.723424e-03
4.000000000840280e+00	1.000000e-01	4.910294e-03
4.000000001586389e+00	1.000000e-01	9.099882e-03
4.000000003078607e+00	1.000000e-01	1.680179e-02
4.000000006063043e+00	1.000000e-01	2.990470e-02
4.000000011997659e+00	1.000000e-01	5.035697e-02
4.000000018019976e+00	1.000000e-01	6.513598e-02
4.000000026244347e+00	1.000000e-01	7.814512e-02
4.000000034642161e+00	1.000000e-01	8.617211e-02
4.000000046030233e+00	1.000000e-01	9.205199e-02
